id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44353710,MOONITMMXXX,MOONEY S.P.A.,00880000153,Comune di Corsico,20094,MI,121.76,2026-02-11T10:00:00.000,pv_erp_affitti
44353709,PPAYITR1XXX,Postepay,03510190121,ASST Valle Olona,21052,VA,35.60,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353708,WOLLNLB1,Worldpay BV,01310880156,Comune di Abbiategrasso,20081,MI,104.70,2026-02-11T10:00:00.000,violazionecodicestrada
44353707,BIC32698,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.35,2026-02-11T10:00:00.000,solleciti
44353706,ABI03015,FinecoBank Banca Fineco S.p.A.,09323530965,ASST Rhodense,20024,MI,1282.92,2026-02-11T10:00:00.000,ASST706_RETTE_RSA
44353704,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,139.94,2026-02-11T10:00:00.000,Tassa Auto
44353703,MOONITMMXXX,MOONEY S.P.A.,04114370168,ASST Papa Giovanni XXIII,24127,BG,40.00,2026-02-11T10:00:00.000,ASST718_PAT_CER
44353702,POSOIT22XXX,Banca Popolare di Sondrio,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,11.60,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353701,ABI36964,BCC PAY S.p.A.,00792720153,Comune di Garbagnate Milanese,20024,MI,0.80,2026-02-11T10:00:00.000,mg_dir_anagrafe
44353700,BCITITMM,Intesa Sanpaolo S.p.A,00832210173,Comune di Lonato del Garda,25017,BS,138.57,2026-02-11T10:00:00.000,os_violazionecds_lonato
44353699,ABI05034,Banco BPM S.p.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,17.90,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353698,ABI02008,Unicredit S.p.A,05017630152,ARIA S.p.A.,20154,MI,2500.00,2026-02-11T10:00:00.000,CURIT ricarica portafoglio
44353697,WOLLNLB1,Worldpay BV,01495680157,Comune di Carate Brianza,20841,MB,82.18,2026-02-11T10:00:00.000,mg_mensa
44353696,ABI05034,Banco BPM S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-02-11T10:00:00.000,solleciti
44353695,CIPBITMM,Nexi,00467120184,Comune di Cava Manara,27051,PV,42.00,2026-02-11T10:00:00.000,diraccessoatti
44353693,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,36.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353692,MOONITMMXXX,MOONEY S.P.A.,85001370130,Comune di Cassago Brianza,23893,LC,47.00,2026-02-11T10:00:00.000,nv_mensascolastica
44353691,MOONITMMXXX,MOONEY S.P.A.,00846620177,Comune di Prevalle,25080,BS,66.80,2026-02-11T10:00:00.000,in_violazione_cds
44353690,BIC36019,American Express Payment Services,05017630152,ARIA S.p.A.,20154,MI,200.00,2026-02-11T10:00:00.000,CURIT ricarica portafoglio
44353688,PPAYITR1XXX,Postepay,00308220128,Comune di Cislago,21040,VA,86.25,2026-02-11T10:00:00.000,acm_mensascuola
44353687,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,58.16,2026-02-11T10:00:00.000,Tassa Auto
44353686,ABI03069,Intesa Sanpaolo S.p.A,02030880153,Comune di Monza,20900,MI,24.00,2026-02-11T10:00:00.000,sch_cup_occstradale
44353685,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353684,ABI08692,CREDITO COOPERATIVO DI BRESCIA,00761890177,Comune di Brescia,25121,BS,115.50,2026-02-11T10:00:00.000,ts_sanamm
44353683,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.56,2026-02-11T10:00:00.000,solleciti
44353681,ABI08386,CRA BINASCO - CREDITO COOPERATIVO S.C.,00341480184,Comune di Val di Nizza,27050,PV,26.84,2026-02-11T10:00:00.000,sc_votive
44353680,PPAYITR1XXX,Postepay,81002590172,Comune di Cimbergo,25050,BS,34.49,2026-02-11T10:00:00.000,ACQUA_RL
44353678,ABI08904,BANCA PREALPI SANBIAGIO C.C. - S.C.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.36,2026-02-11T10:00:00.000,solleciti
44353677,ABI03069,Intesa Sanpaolo S.p.A,04114450168,ASST di Bergamo Ovest,24047,BG,36.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353676,POSOIT22XXX,Banca Popolare di Sondrio,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,180.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353675,BIC32698,LIS Pay SPA,00178480208,Comune di Suzzara,46029,MN,129.00,2026-02-11T10:00:00.000,SP_TRASPORTO_SCOLASTICO
44353674,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,33.90,2026-02-11T10:00:00.000,ts_sanamm
44353673,BPMOIT22,BPER Banca S.p.A.,05017630152,ARIA S.p.A.,20154,MI,170.00,2026-02-11T10:00:00.000,CENED ricarica portafoglio
44353672,UNCRITMM,UniCredit S.p.A.,80001070202,Provincia di Mantova,46100,MN,51.00,2026-02-11T10:00:00.000,is_vcds_tutti
44353671,ABI36964,BCC PAY S.p.A.,09319650967,ASST Ovest Milanese,20025,MI,24.34,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353670,BIC32698,LIS Pay SPA,00321940165,Comune di Bottanuco,24040,BG,5.00,2026-02-11T10:00:00.000,mg_canone_unico
44353669,ABI05034,Banco BPM S.p.A.,80050050154,Regione Lombardia,20124,MI,17.56,2026-02-11T10:00:00.000,Tassa di rinnovo concessioni regionali
44353668,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,34.37,2026-02-11T10:00:00.000,Tassa Auto
44353667,MOONITMMXXX,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,26.20,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353666,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,16.80,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353665,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,73.68,2026-02-11T10:00:00.000,ts_sanamm
44353664,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.83,2026-02-11T10:00:00.000,solleciti
44353663,ABI02008,Unicredit S.p.A,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-11T10:00:00.000,os_verbali_pp
44353660,BNLIITRR,Worldline,80050050154,Regione Lombardia,20124,MI,319.38,2026-02-11T10:00:00.000,Tassa Auto
44353647,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00296180185,Comune di Pavia,27100,PV,30.00,2026-02-11T10:00:00.000,servizicimiteriali
44353645,CIPBITMM,Nexi,03622110132,ASST Lariana,22100,CO,17.90,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353642,BIC32698,LIS Pay SPA,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,26.20,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353639,PPAYITR1XXX,Postepay,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353636,ABI05034,Banco BPM S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.68,2026-02-11T10:00:00.000,solleciti
44353635,CIPBITMM,Nexi,03622110132,ASST Lariana,22100,CO,25.00,2026-02-11T10:00:00.000,PRENOTA_SALUTE
44353634,ABI01030,Banca Monte dei Paschi di Siena,80008750178,Provincia di Brescia,25121,BS,48.50,2026-02-11T10:00:00.000,os_verbali_pp
44353631,BPMOIT22,BPER Banca S.p.A.,04114370168,ASST Papa Giovanni XXIII,24127,BG,30.00,2026-02-11T10:00:00.000,ASST718_PAT_CER
44353624,MOONITMMXXX,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,36.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353621,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,148.63,2026-02-11T10:00:00.000,Tassa Auto
44353620,ABI08454,CREDITO PADANO Banca di Credito Cooperativo,00304660194,Comune di Cingia de Botti,26042,CR,110.00,2026-02-11T10:00:00.000,dirsegspesenotifica
44353618,ABI36964,BCC PAY S.p.A.,09319650967,ASST Ovest Milanese,20025,MI,25.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353614,ABI03069,Intesa Sanpaolo S.p.A,09323530965,ASST Rhodense,20024,MI,25.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353610,ABI05034,Banco BPM S.p.A.,82001550167,Comune di Calolziocorte,23801,LC,58.10,2026-02-11T10:00:00.000,mg_violazioni_cds
44353609,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-11T10:00:00.000,ts_sanamm
44353601,SELBIT2B,Banca Sella S.p.A.,05017630152,ARIA S.p.A.,20154,MI,150.00,2026-02-11T10:00:00.000,CENED ricarica portafoglio
44353598,ABI05034,Banco BPM S.p.A.,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,36.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353596,ABI05156,Banca di Piacenza soc. coop. per azioni,00186490181,Comune di Voghera,27058,PV,29.40,2026-02-11T10:00:00.000,in_violazione_cds
44353594,POSOIT22XXX,Banca Popolare di Sondrio,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,25.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353587,BNLIITRR,Worldline,80050050154,Regione Lombardia,20124,MI,146.04,2026-02-11T10:00:00.000,Tassa Auto
44353584,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.68,2026-02-11T10:00:00.000,solleciti
44353582,PPAYITR1XXX,Postepay,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-11T10:00:00.000,os_verbali_pp
44353577,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,73.59,2026-02-11T10:00:00.000,ts_sanamm
44353575,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,84.30,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353573,BPMOIT22,BPER Banca S.p.A.,82003830161,Comune di Sotto il Monte Giovanni XXIII,24039,BG,36.00,2026-02-11T10:00:00.000,pastidomicilio
44353571,ABI08430,CASSA RURALE ED ARTIGIANA DI CANTU' BCC SOC. COOP.,03510190121,ASST Valle Olona,21052,VA,80.85,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353570,CIPBITMM,Nexi,03775660982,ASST del Garda,25015,BS,35.60,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353566,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,23.23,2026-02-11T10:00:00.000,Tassa Auto
44353565,BCITITMM,Intesa Sanpaolo S.p.A,03510050127,ASST Dei Sette Laghi,21100,VA,17.90,2026-02-11T10:00:00.000,PRENOTA_SALUTE
44353563,POSOIT22XXX,Banca Popolare di Sondrio,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.00,2026-02-11T10:00:00.000,solleciti
44353562,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,22.21,2026-02-11T10:00:00.000,arc_cie
44353560,PPAYITR1XXX,Postepay,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-11T10:00:00.000,os_verbali_pp
44353558,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,2026-02-11T10:00:00.000,solleciti
44353556,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,36.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353550,BIC32698,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,33.90,2026-02-11T10:00:00.000,ts_sanamm
44353546,BIC32698,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-11T10:00:00.000,ts_sanamm
44353541,BIC32698,LIS Pay SPA,04114380167,ASST di Bergamo Est,24068,BG,145.27,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353534,ABI03069,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20154,MI,500.00,2026-02-11T10:00:00.000,CURIT ricarica portafoglio
44353533,ATPIITM1,A-Tono Payment Institute S.p.A.,85001870188,Comune di Vigevano,27029,PV,22.21,2026-02-11T10:00:00.000,syg_anagrafe
44353527,PPAYITR1XXX,Postepay,00437020209,Comune di Medole,46046,MN,23.00,2026-02-11T10:00:00.000,dirittivari
44353519,ABI36964,BCC PAY S.p.A.,00880000153,Comune di Corsico,20094,MI,27.36,2026-02-11T10:00:00.000,ads_cie
44353518,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,17.59,2026-02-11T10:00:00.000,solleciti
44353515,BCITITMM,Intesa Sanpaolo S.p.A,00296180185,Comune di Pavia,27100,PV,100.00,2026-02-11T10:00:00.000,REFEZ
44353513,SELBIT2B,Banca Sella S.p.A.,92013170136,Provincia di Lecco,23900,LC,1000.00,2026-02-11T10:00:00.000,utilizzomonastero
44353511,ABI03296,Banca Fideuram,04114450168,ASST di Bergamo Ovest,24047,BG,34.60,2026-02-11T10:00:00.000,PRENOTA_SALUTE
44353504,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,59.00,2026-02-11T10:00:00.000,Tassa Auto
44353503,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,22.27,2026-02-11T10:00:00.000,Tassa Auto
44353498,ABI36964,BCC PAY S.p.A.,09319650967,ASST Ovest Milanese,20025,MI,17.90,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353492,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00296180185,Comune di Pavia,27100,PV,670.00,2026-02-11T10:00:00.000,servizicimiteriali
44353490,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,516.00,2026-02-11T10:00:00.000,sch_onerisanzioni
44353488,POSOIT22XXX,Banca Popolare di Sondrio,04114370168,ASST Papa Giovanni XXIII,24127,BG,84.30,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353486,MOONITMMXXX,MOONEY S.P.A.,03510190121,ASST Valle Olona,21052,VA,17.90,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353483,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,29.30,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353478,BCITITMM,Intesa Sanpaolo S.p.A,03775820982,ASST della Franciacorta,25032,BS,30.50,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353474,BIC32698,LIS Pay SPA,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,40.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353473,ABI03069,Intesa Sanpaolo S.p.A,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,14.24,2026-02-11T10:00:00.000,sin_sollecito
44353471,MOONITMMXXX,MOONEY S.P.A.,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,25.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353469,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-11T10:00:00.000,ts_sanamm
44353464,MOONITMMXXX,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,18.05,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353463,ABI36964,BCC PAY S.p.A.,09319650967,ASST Ovest Milanese,20025,MI,72.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353461,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,17.80,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353459,BIC32698,LIS Pay SPA,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.54,2026-02-11T10:00:00.000,sin_sollecito
44353456,ABI36964,BCC PAY S.p.A.,00297960197,Comune di Cremona,26100,CR,16.00,2026-02-11T10:00:00.000,marbolcertanoes
44353449,POSOIT22XXX,Banca Popolare di Sondrio,00846620177,Comune di Prevalle,25080,BS,77.80,2026-02-11T10:00:00.000,in_violazione_cds
44353446,POSOIT22XXX,Banca Popolare di Sondrio,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,31.61,2026-02-11T10:00:00.000,solleciti
44353440,MOONITMMXXX,MOONEY S.P.A.,09314190969,ATS della Brianza,20900,MB,7.00,2026-02-11T10:00:00.000,ATS324_ECOFIN
44353436,PPAYITR1XXX,Postepay,80034840167,Comune di Bergamo,24122,BG,78.00,2026-02-11T10:00:00.000,gm_cimit_votive
44353429,ABI36772,HYPE S.P.A.,09320650964,ASST Melegnano e della Martesana,20070,MI,15.00,2026-02-11T10:00:00.000,PRENOTA_SALUTE
44353427,UNCRITMM,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,231.68,2026-02-11T10:00:00.000,Tassa Auto
44353421,BPMOIT22,BPER Banca S.p.A.,00224380162,Comune di Albino,24021,BG,224.00,2026-02-11T10:00:00.000,dirittisegreteria
44353417,ABI08453,BANCA DI CREDITO COOPERATIVO DI MILANO S.c.,83503270155,Comune di Inzago,20065,MI,29.40,2026-02-11T10:00:00.000,in_violazione_cds
44353414,CIPBITMM,Nexi,01668320151,Fondazione IRCCS Istituto Neurologico Besta,20133,MI,17.90,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353412,POSOIT22XXX,Banca Popolare di Sondrio,80050050154,Regione Lombardia,20124,MI,35.18,2026-02-11T10:00:00.000,Tassa Auto
44353408,ATPIITM1,A-Tono Payment Institute S.p.A.,01009620152,Comune di Marcallo con Casone,20010,MI,133.90,2026-02-11T10:00:00.000,mg_cdsimp_mes
44353406,ABI08393,C.R.A. DI BORGO SAN GIACOMO,00372530162,Comune di Calcio,24054,BG,39.20,2026-02-11T10:00:00.000,in_violazione_cds
44353405,BIC32698,LIS Pay SPA,02481840201,ASST di Mantova,46100,MN,36.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353402,ABI36964,BCC PAY S.p.A.,09319650967,ASST Ovest Milanese,20025,MI,36.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353400,BCITITMM,Intesa Sanpaolo S.p.A,92013170136,Provincia di Lecco,23900,LC,80.00,2026-02-11T10:00:00.000,teonline
44353398,BPMOIT22,BPER Banca S.p.A.,80005370137,Comune di Como,22100,CO,29.40,2026-02-11T10:00:00.000,meg_violazioni_cds
44353394,ABI01030,Banca Monte dei Paschi di Siena,00232910166,Comune di Dalmine,24044,BG,250.82,2026-02-11T10:00:00.000,mg_violazioni_cds
44353391,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.68,2026-02-11T10:00:00.000,solleciti
44353383,ABI05034,Banco BPM S.p.A.,02032910156,Comune di Novate Milanese,20026,MI,125.76,2026-02-11T10:00:00.000,pj_rettenido
44353380,BIC32698,LIS Pay SPA,00634160170,Comune di Rezzato,25086,BS,121.10,2026-02-11T10:00:00.000,in_violazione_cds
44353377,PPAYITR1XXX,Postepay,00880000153,Comune di Corsico,20094,MI,50.00,2026-02-11T10:00:00.000,dirittisegreteria
44353369,CIPBITMM,Nexi,00855610176,Comune di Mazzano,25080,BS,35.00,2026-02-11T10:00:00.000,sv_dirittisegreteria
44353368,SATYLUL1,Satispay,00832210173,Comune di Lonato del Garda,25017,BS,47.75,2026-02-11T10:00:00.000,os_violazionecds_lonato
44353366,UNCRITMM,UniCredit S.p.A.,85001870188,Comune di Vigevano,27029,PV,65.60,2026-02-11T10:00:00.000,ts_verbali_cds
44353364,ABI01030,Banca Monte dei Paschi di Siena,00832210173,Comune di Lonato del Garda,25017,BS,60.90,2026-02-11T10:00:00.000,in_violazione_cds
44353361,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,36.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353360,MOONITMMXXX,MOONEY S.P.A.,04114370168,ASST Papa Giovanni XXIII,24127,BG,172.00,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353355,MOONITMMXXX,MOONEY S.P.A.,03510050127,ASST Dei Sette Laghi,21100,VA,25.40,2026-02-11T10:00:00.000,TICKET_SANITARIO
44353351,BIC36019,American Express Payment Services,80050050154,Regione Lombardia,20124,MI,102.70,2026-02-11T10:00:00.000,Tassa Auto
44353349,PPAYITR1XXX,Postepay,00297960197,Comune di Cremona,26100,CR,118.00,2026-02-11T10:00:00.000,is_cupmercato
44353347,ABI02008,Unicredit S.p.A,02481840201,ASST di Mantova,46100,MN,53.00,2026-02-11T10:00:00.000,ASST725_TICKET_ESAMI
44353346,POSOIT22XXX,Banca Popolare di Sondrio,04114450168,ASST di Bergamo Ovest,24047,BG,17.90,2026-02-11T10:00:00.000,TICKET_SANITARIO
